evidence_block,grain,item,item_2,item_3,rank_label,rank_value,inspections,establishments,violations,critical_violations,serious_violations,minor_violations,total_fine,pass_count,conditional_count,fail_count,issue_rate_pct,avg_violations_per_inspection,avg_fine_per_inspection,notes
zip_baseline,zip_code,60659,,,inspection_volume_rank,18.0,3056,681,13385,841,1533,11011,1480000.0,1701,222,646,28.4031,4.3799,484.2932,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60619,,,inspection_volume_rank,19.0,3048,684,13183,835,1984,10364,1597900.0,1548,284,792,35.3018,4.3251,524.2454,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60634,,,inspection_volume_rank,20.0,2868,589,10650,395,988,9267,1153900.0,1865,200,418,21.5481,3.7134,402.3361,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60617,,,inspection_volume_rank,21.0,2802,600,9531,589,1271,7671,1158600.0,1732,258,533,28.2298,3.4015,413.4904,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60629,,,inspection_volume_rank,22.0,2758,679,8370,446,1073,6851,934550.0,1781,142,448,21.3923,3.0348,338.8506,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60641,,,inspection_volume_rank,23.0,2747,554,9949,506,1034,8409,1139100.0,1671,244,434,24.6815,3.6218,414.6705,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60620,,,inspection_volume_rank,24.0,2703,610,9962,588,1392,7982,1236450.0,1537,259,595,31.5945,3.6855,457.4362,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60654,,,inspection_volume_rank,25.0,2702,557,8360,743,946,6671,1099150.0,1601,446,406,31.5322,3.094,406.7913,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60628,,,inspection_volume_rank,26.0,2674,592,11624,661,1787,9176,1477450.0,1432,253,656,33.994,4.347,552.5243,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60601,,,inspection_volume_rank,27.0,2410,497,6431,398,612,5421,789400.0,1673,236,312,22.7386,2.6685,327.5519,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60606,,,inspection_volume_rank,28.0,2387,459,7165,590,683,5892,911550.0,1578,322,299,26.0159,3.0017,381.881,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60612,,,inspection_volume_rank,29.0,2283,592,7279,597,1033,5649,913550.0,1430,139,432,25.011,3.1883,400.1533,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60605,,,inspection_volume_rank,30.0,2250,424,5905,468,747,4690,730100.0,1440,230,313,24.1333,2.6244,324.4889,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60651,,,inspection_volume_rank,31.0,2234,565,8803,487,1348,6968,979500.0,1211,132,565,31.1996,3.9405,438.4512,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60626,,,inspection_volume_rank,32.0,2179,488,9326,484,1236,7606,1057950.0,1200,194,504,32.033,4.2799,485.5209,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60660,,,inspection_volume_rank,33.0,2048,420,7385,493,880,6012,893200.0,1198,197,404,29.3457,3.606,436.1328,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60643,,,inspection_volume_rank,34.0,1981,393,7915,369,984,6562,976550.0,1232,170,383,27.9152,3.9955,492.9581,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60630,,,inspection_volume_rank,35.0,1948,405,7443,386,784,6273,825350.0,1255,140,348,25.0513,3.8208,423.691,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60636,,,inspection_volume_rank,36.0,1928,466,7500,401,1135,5964,920650.0,1034,123,466,30.5498,3.89,477.5156,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60661,,,inspection_volume_rank,37.0,1921,391,6153,505,820,4828,791300.0,1231,224,317,28.1624,3.203,411.9209,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60644,,,inspection_volume_rank,38.0,1902,419,7825,475,1154,6196,869950.0,1058,151,478,33.0705,4.1141,457.387,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60637,,,inspection_volume_rank,39.0,1797,348,8064,519,1206,6339,936500.0,1001,129,499,34.9471,4.4875,521.1464,Use zip-level rows to detect within-city concentration.
zip_baseline,zip_code,60649,,,inspection_volume_rank,40.0,1791,404,6629,419,970,5240,817650.0,1001,169,404,31.9933,3.7013,456.5327,Use zip-level rows to detect within-city concentration.
ward_facility_type_interaction,ward_facility_type,10,Restaurant,,facility_rank_within_ward,1.0,986,191,3582,221,471,2890,435750.0,554,103,183,29.0061,3.6329,441.9371,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,10,Grocery Store,,facility_rank_within_ward,2.0,301,70,1208,76,169,963,149600.0,184,35,58,30.897,4.0133,497.01,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,10,School,,facility_rank_within_ward,3.0,201,28,634,25,84,525,74650.0,148,12,34,22.8856,3.1542,371.393,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,10,Daycare Above and Under 2 Years,,facility_rank_within_ward,4.0,68,21,239,20,34,185,26650.0,47,7,12,27.9412,3.5147,391.9118,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,10,unknown,,facility_rank_within_ward,5.0,37,32,0,0,0,0,0.0,0,0,8,21.6216,0.0,0.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,10,Daycare (2 - 6 Years),,facility_rank_within_ward,6.0,35,10,100,5,8,87,9900.0,22,0,10,28.5714,2.8571,282.8571,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,10,Bakery,,facility_rank_within_ward,7.0,30,9,114,5,19,90,12850.0,15,2,8,33.3333,3.8,428.3333,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,10,Mobile Food Dispenser,,facility_rank_within_ward,8.0,21,14,7,3,2,2,2200.0,13,1,7,38.0952,0.3333,104.7619,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,Restaurant,,facility_rank_within_ward,1.0,3325,564,14141,885,1876,11380,1659300.0,1958,307,726,31.0677,4.2529,499.0376,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,Grocery Store,,facility_rank_within_ward,2.0,452,122,1843,120,267,1456,207800.0,282,31,105,30.0885,4.0774,459.7345,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,School,,facility_rank_within_ward,3.0,273,36,987,31,123,833,106650.0,195,16,54,25.641,3.6154,390.6593,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,Mobile Food Preparer,,facility_rank_within_ward,4.0,128,43,307,60,70,177,46450.0,72,3,40,33.5938,2.3984,362.8906,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,Bakery,,facility_rank_within_ward,5.0,126,23,644,33,111,500,69350.0,69,7,38,35.7143,5.1111,550.3968,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,unknown,,facility_rank_within_ward,6.0,118,114,0,0,0,0,0.0,1,0,15,12.7119,0.0,0.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,Wholesale,,facility_rank_within_ward,7.0,92,47,254,19,44,191,26200.0,48,0,36,39.1304,2.7609,284.7826,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,25,Catering,,facility_rank_within_ward,8.0,69,10,229,7,25,197,24250.0,49,2,12,20.2899,3.3188,351.4493,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,Restaurant,,facility_rank_within_ward,1.0,1719,326,7310,456,798,6056,815700.0,1001,154,318,27.4578,4.2525,474.5201,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,Grocery Store,,facility_rank_within_ward,2.0,412,131,1593,113,144,1336,178050.0,258,24,79,25.0,3.8665,432.1602,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,unknown,,facility_rank_within_ward,3.0,198,191,4,0,0,4,400.0,1,1,3,2.0202,0.0202,2.0202,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,Bakery,,facility_rank_within_ward,4.0,141,27,615,21,55,539,64900.0,82,15,26,29.078,4.3617,460.2837,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,School,,facility_rank_within_ward,5.0,111,13,364,6,23,335,37300.0,92,6,8,12.6126,3.2793,336.036,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,Children's Services Facility,,facility_rank_within_ward,6.0,72,21,222,0,17,205,21600.0,64,3,5,11.1111,3.0833,300.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,Long Term Care,,facility_rank_within_ward,7.0,12,4,64,1,7,56,6200.0,10,0,2,16.6667,5.3333,516.6667,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,33,MOBILE FOOD TRUCK,,facility_rank_within_ward,8.0,11,1,33,9,8,16,6000.0,4,0,5,45.4545,3.0,545.4545,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,Restaurant,,facility_rank_within_ward,1.0,1555,267,5965,362,808,4795,711650.0,920,180,301,30.9325,3.836,457.6527,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,Grocery Store,,facility_rank_within_ward,2.0,271,80,1115,72,142,901,128750.0,158,25,65,33.2103,4.1144,475.0923,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,School,,facility_rank_within_ward,3.0,221,26,659,33,64,562,73350.0,170,16,33,22.1719,2.9819,331.9005,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,Wholesale,,facility_rank_within_ward,4.0,45,22,176,21,40,115,23150.0,24,2,17,42.2222,3.9111,514.4444,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,Bakery,,facility_rank_within_ward,5.0,41,9,162,8,22,132,17400.0,27,4,7,26.8293,3.9512,424.3902,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,Children's Services Facility,,facility_rank_within_ward,6.0,41,10,115,4,11,100,11650.0,32,4,4,19.5122,2.8049,284.1463,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,unknown,,facility_rank_within_ward,7.0,34,33,10,0,0,10,1000.0,3,0,0,0.0,0.2941,29.4118,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,14,Daycare Above and Under 2 Years,,facility_rank_within_ward,8.0,16,5,23,4,4,15,3000.0,14,0,2,12.5,1.4375,187.5,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,Restaurant,,facility_rank_within_ward,1.0,1921,313,8017,459,1112,6446,940250.0,1100,169,431,31.2337,4.1733,489.4586,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,Grocery Store,,facility_rank_within_ward,2.0,702,173,3135,210,546,2379,368650.0,367,58,207,37.7493,4.4658,525.1425,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,School,,facility_rank_within_ward,3.0,328,50,1169,39,131,999,137050.0,235,21,52,22.2561,3.564,417.8354,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,unknown,,facility_rank_within_ward,4.0,91,86,0,0,0,0,0.0,5,0,4,4.3956,0.0,0.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,Daycare Above and Under 2 Years,,facility_rank_within_ward,5.0,49,12,181,19,27,135,22550.0,27,4,14,36.7347,3.6939,460.2041,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,Children's Services Facility,,facility_rank_within_ward,6.0,48,14,128,7,12,109,13800.0,40,1,5,12.5,2.6667,287.5,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,Daycare (2 - 6 Years),,facility_rank_within_ward,7.0,42,12,170,6,24,140,16400.0,28,0,8,19.0476,4.0476,390.4762,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,28,Hospital,,facility_rank_within_ward,8.0,35,8,140,12,16,112,17950.0,23,4,7,31.4286,4.0,512.8571,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,Restaurant,,facility_rank_within_ward,1.0,1359,233,5540,283,683,4574,620450.0,772,133,257,28.6976,4.0765,456.5489,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,Grocery Store,,facility_rank_within_ward,2.0,466,122,2091,148,345,1598,224650.0,237,20,143,34.9785,4.4871,482.0815,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,School,,facility_rank_within_ward,3.0,182,25,574,28,72,474,66150.0,124,16,35,28.022,3.1538,363.4615,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,Children's Services Facility,,facility_rank_within_ward,4.0,84,24,310,24,44,242,36050.0,63,4,15,22.619,3.6905,429.1667,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,unknown,,facility_rank_within_ward,5.0,72,70,0,0,0,0,0.0,0,0,8,11.1111,0.0,0.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,Daycare (2 - 6 Years),,facility_rank_within_ward,6.0,58,15,188,17,16,155,20350.0,39,2,14,27.5862,3.2414,350.8621,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,Hospital,,facility_rank_within_ward,7.0,47,8,131,0,17,114,12450.0,38,1,8,19.1489,2.7872,264.8936,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,29,Mobile Food Dispenser,,facility_rank_within_ward,8.0,45,22,51,8,2,41,5250.0,25,0,18,40.0,1.1333,116.6667,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,Restaurant,,facility_rank_within_ward,1.0,1613,276,6352,458,912,4982,765300.0,926,183,332,31.9281,3.938,474.4575,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,Grocery Store,,facility_rank_within_ward,2.0,383,89,1756,118,259,1379,207300.0,189,53,103,40.7311,4.5849,541.2533,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,School,,facility_rank_within_ward,3.0,251,34,893,34,75,784,95700.0,194,11,35,18.3267,3.5578,381.2749,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,Daycare Above and Under 2 Years,,facility_rank_within_ward,4.0,86,24,276,23,11,242,33450.0,62,2,19,24.4186,3.2093,388.9535,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,Long Term Care,,facility_rank_within_ward,5.0,55,16,254,27,25,202,33550.0,31,6,14,36.3636,4.6182,610.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,unknown,,facility_rank_within_ward,6.0,54,48,0,0,0,0,0.0,0,0,8,14.8148,0.0,0.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,Children's Services Facility,,facility_rank_within_ward,7.0,51,14,183,12,24,147,19250.0,33,3,14,33.3333,3.5882,377.451,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,3,Daycare (2 - 6 Years),,facility_rank_within_ward,8.0,51,13,169,6,43,120,18800.0,28,0,19,37.2549,3.3137,368.6275,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,Restaurant,,facility_rank_within_ward,1.0,2585,395,8401,563,951,6887,1024150.0,1641,287,416,27.1954,3.2499,396.1896,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,Grocery Store,,facility_rank_within_ward,2.0,260,54,1038,53,144,841,120150.0,169,23,59,31.5385,3.9923,462.1154,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,School,,facility_rank_within_ward,3.0,248,32,1002,32,128,842,112250.0,169,19,50,27.8226,4.0403,452.621,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,unknown,,facility_rank_within_ward,4.0,52,47,10,1,4,5,2000.0,2,3,6,17.3077,0.1923,38.4615,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,Daycare Above and Under 2 Years,,facility_rank_within_ward,5.0,44,10,124,5,10,109,14200.0,35,4,5,20.4545,2.8182,322.7273,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,Daycare (2 - 6 Years),,facility_rank_within_ward,6.0,39,8,124,8,22,94,14500.0,18,3,12,38.4615,3.1795,371.7949,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,PANTRY,,facility_rank_within_ward,7.0,26,1,20,1,2,17,2700.0,6,1,1,7.6923,0.7692,103.8462,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,4,Special Event,,facility_rank_within_ward,8.0,26,9,66,19,10,37,9750.0,10,1,7,30.7692,2.5385,375.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,Restaurant,,facility_rank_within_ward,1.0,1458,258,6458,352,842,5264,735600.0,802,138,332,32.2359,4.4294,504.5267,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,Grocery Store,,facility_rank_within_ward,2.0,379,98,1621,83,208,1330,183950.0,224,33,87,31.6623,4.277,485.3562,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,School,,facility_rank_within_ward,3.0,134,14,519,11,69,439,54800.0,96,5,28,24.6269,3.8731,408.9552,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,Long Term Care,,facility_rank_within_ward,4.0,85,23,490,35,50,405,56800.0,37,17,23,47.0588,5.7647,668.2353,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,unknown,,facility_rank_within_ward,5.0,71,70,0,0,0,0,0.0,0,0,1,1.4085,0.0,0.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,Daycare (2 - 6 Years),,facility_rank_within_ward,6.0,55,13,206,10,21,175,20900.0,34,4,13,30.9091,3.7455,380.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,Bakery,,facility_rank_within_ward,7.0,26,3,149,2,22,125,14200.0,16,1,9,38.4615,5.7308,546.1538,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,49,Daycare Combo 1586,,facility_rank_within_ward,8.0,25,7,110,11,17,82,11550.0,18,1,5,24.0,4.4,462.0,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,Restaurant,,facility_rank_within_ward,1.0,1717,272,8533,597,1088,6848,968350.0,923,165,414,33.7216,4.9697,563.9779,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,Grocery Store,,facility_rank_within_ward,2.0,494,126,2377,121,308,1948,246050.0,276,33,136,34.2105,4.8117,498.0769,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,unknown,,facility_rank_within_ward,3.0,170,164,2,0,0,2,200.0,1,0,7,4.1176,0.0118,1.1765,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,School,,facility_rank_within_ward,4.0,103,14,357,10,31,316,36350.0,80,2,17,18.4466,3.466,352.9126,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,Bakery,,facility_rank_within_ward,5.0,91,14,493,16,65,412,49800.0,56,4,23,29.6703,5.4176,547.2527,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,Daycare (2 - 6 Years),,facility_rank_within_ward,6.0,66,18,228,13,26,189,24950.0,49,2,11,19.697,3.4545,378.0303,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,Long Term Care,,facility_rank_within_ward,7.0,42,12,256,9,48,199,27550.0,21,10,10,47.619,6.0952,655.9524,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,50,Daycare Above and Under 2 Years,,facility_rank_within_ward,8.0,20,5,77,6,4,67,8550.0,15,1,4,25.0,3.85,427.5,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,2,Restaurant,,facility_rank_within_ward,1.0,3608,633,13039,1036,1881,10122,1686200.0,2000,502,718,33.8137,3.6139,467.3503,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,2,Grocery Store,,facility_rank_within_ward,2.0,395,102,1316,105,195,1016,173900.0,232,50,83,33.6709,3.3316,440.2532,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,2,unknown,,facility_rank_within_ward,3.0,90,78,38,6,7,25,5050.0,16,2,4,6.6667,0.4222,56.1111,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,2,School,,facility_rank_within_ward,4.0,87,15,243,6,29,208,25550.0,70,0,11,12.6437,2.7931,293.6782,Test whether geography is really a facility-format interaction.
ward_facility_type_interaction,ward_facility_type,2,Daycare (2 - 6 Years),,facility_rank_within_ward,5.0,51,16,65,5,8,52,8300.0,36,1,8,17.6471,1.2745,162.7451,Test whether geography is really a facility-format interaction.
