evidence_block,grain,item,item_2,item_3,rank_label,rank_value,release_year,start_year,end_year,games,game_platforms,platforms,publishers,genres,regions,reported_sales_volume,sales_share,avg_sales_per_game_platform,secondary_value,secondary_label,notes
publisher_breadth_profile,publisher,Acclaim Entertainment,North America,Sports,publisher_sales_rank,21.0,,,,119,184,11,1,12,4,64.01,0.0073,0.3479,0.6679,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,SquareSoft,Japan,Role-Playing,publisher_sales_rank,22.0,,,,48,52,7,1,7,4,57.68,0.0065,1.1092,0.6957,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,Vivendi Games,North America,Platform,publisher_sales_rank,23.0,,,,91,161,11,1,12,4,56.88,0.0064,0.3533,0.6371,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,505 Games,North America,Simulation,publisher_sales_rank,24.0,,,,149,192,13,1,12,4,55.75,0.0063,0.2904,0.5709,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,Tecmo Koei,Japan,Action,publisher_sales_rank,25.0,,,,253,338,17,1,11,4,53.55,0.0061,0.1584,0.5455,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,Codemasters,Europe,Racing,publisher_sales_rank,26.0,,,,76,150,16,1,10,4,47.65,0.0054,0.3177,0.6013,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,Virgin Interactive,North America,Action,publisher_sales_rank,27.0,,,,56,62,10,1,12,4,43.9,0.005,0.7081,0.4326,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,Enix Corporation,Japan,Role-Playing,publisher_sales_rank,28.0,,,,28,30,7,1,5,4,33.74,0.0038,1.1247,0.9603,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,Deep Silver,North America,Action,publisher_sales_rank,29.0,,,,72,121,11,1,13,4,25.58,0.0029,0.2114,0.4977,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_breadth_profile,publisher,GT Interactive,North America,Action,publisher_sales_rank,30.0,,,,39,45,2,1,8,4,25.22,0.0029,0.5604,0.6174,dominant_region_share,Compare publisher scale with portfolio breadth and regional dependence.
publisher_genre_specialization,publisher,Nintendo,Platform,,dominant_genre_share,,,,,662,696,10,1,13,4,1784.23,0.2388,,0.2188,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Electronic Arts,Sports,,dominant_genre_share,,,,,605,1338,19,1,13,4,1096.45,0.4273,,0.2243,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Activision,Shooter,,dominant_genre_share,,,,,414,966,20,1,13,4,721.06,0.4095,,0.2201,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Sony Computer Entertainment,Racing,,dominant_genre_share,,,,,621,682,6,1,12,4,607.27,0.1821,,0.3191,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Ubisoft,Action,,dominant_genre_share,,,,,571,918,19,1,13,4,473.33,0.302,,0.1948,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Take-Two Interactive,Action,,dominant_genre_share,,,,,201,412,17,1,12,4,399.45,0.5285,,0.2402,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,THQ,Action,,dominant_genre_share,,,,,406,712,15,1,13,4,340.32,0.2552,,0.2215,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Konami Digital Entertainment,Sports,,dominant_genre_share,,,,,634,823,23,1,12,4,278.37,0.3526,,0.2942,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Sega,Sports,,dominant_genre_share,,,,,477,632,21,1,12,4,270.68,0.2648,,0.1499,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Namco Bandai Games,Fighting,,dominant_genre_share,,,,,774,928,23,1,13,4,253.47,0.2417,,0.196,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Microsoft Game Studios,Shooter,,dominant_genre_share,,,,,179,189,5,1,12,4,245.78,0.3883,,0.672,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Capcom,Action,,dominant_genre_share,,,,,274,376,23,1,13,4,199.81,0.426,,0.1701,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Atari,Fighting,,dominant_genre_share,,,,,267,347,13,1,13,4,146.46,0.177,,0.2852,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Square Enix,Role-Playing,,dominant_genre_share,,,,,160,231,13,1,9,4,144.79,0.6701,,0.2057,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Warner Bros. Interactive Entertainment,Action,,dominant_genre_share,,,,,73,217,13,1,9,4,142.34,0.7494,,0.2122,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Disney Interactive Studios,Action,,dominant_genre_share,,,,,109,214,15,1,10,4,118.51,0.4312,,0.3157,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Eidos Interactive,Action,,dominant_genre_share,,,,,123,196,13,1,12,4,96.71,0.6557,,0.352,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,LucasArts,Action,,dominant_genre_share,,,,,42,89,13,1,7,4,84.91,0.7019,,0.2364,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Bethesda Softworks,Role-Playing,,dominant_genre_share,,,,,29,69,8,1,7,4,81.45,0.6648,,0.3062,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Midway Games,Sports,,dominant_genre_share,,,,,106,196,12,1,10,4,69.13,0.2588,,0.3491,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Acclaim Entertainment,Sports,,dominant_genre_share,,,,,119,184,11,1,12,4,64.01,0.281,,0.3015,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,SquareSoft,Role-Playing,,dominant_genre_share,,,,,48,52,7,1,7,4,57.68,0.9121,,0.5584,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Vivendi Games,Platform,,dominant_genre_share,,,,,91,161,11,1,12,4,56.88,0.3005,,0.3351,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,505 Games,Simulation,,dominant_genre_share,,,,,149,192,13,1,12,4,55.75,0.3978,,0.3561,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Tecmo Koei,Action,,dominant_genre_share,,,,,253,338,17,1,11,4,53.55,0.5421,,0.3541,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Codemasters,Racing,,dominant_genre_share,,,,,76,150,16,1,10,4,47.65,0.7226,,0.2823,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Virgin Interactive,Action,,dominant_genre_share,,,,,56,62,10,1,12,4,43.9,0.4636,,0.5861,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Enix Corporation,Role-Playing,,dominant_genre_share,,,,,28,30,7,1,5,4,33.74,0.9603,,0.2848,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,Deep Silver,Action,,dominant_genre_share,,,,,72,121,11,1,13,4,25.58,0.5203,,0.3088,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_genre_specialization,publisher,GT Interactive,Action,,dominant_genre_share,,,,,39,45,2,1,8,4,25.22,0.3517,,0.7629,dominant_platform_share,Check whether broad publishers are still concentrated in one genre or one platform.
publisher_breadth_buckets,breadth_bucket,narrow_or_small_portfolio,,,portfolio_breadth_bucket,,,,,957,1042,,394,,,192.18,0.0218,,394.0,publishers,Summarize how much sales volume sits in broad versus narrow publisher portfolios.
publisher_breadth_buckets,breadth_bucket,middle_portfolio,,,portfolio_breadth_bucket,,,,,920,1137,,77,,,165.48,0.0188,,77.0,publishers,Summarize how much sales volume sits in broad versus narrow publisher portfolios.
publisher_breadth_buckets,breadth_bucket,broad_region_genre_platform,,,portfolio_breadth_bucket,,,,,7884,11934,,46,,,7268.31,0.8242,,46.0,publishers,Summarize how much sales volume sits in broad versus narrow publisher portfolios.
publisher_breadth_buckets,breadth_bucket,moderately_broad,,,portfolio_breadth_bucket,,,,,1971,2213,,60,,,1193.13,0.1353,,60.0,publishers,Summarize how much sales volume sits in broad versus narrow publisher portfolios.
regional_publisher_leaders,region_publisher,Other,Electronic Arts,,rank_within_region,1.0,,,,,,,1,,1,127.95,0.1621,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Other,Nintendo,,rank_within_region,2.0,,,,,,,1,,1,95.19,0.1206,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Other,Sony Computer Entertainment,,rank_within_region,3.0,,,,,,,1,,1,80.4,0.1019,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Europe,Nintendo,,rank_within_region,1.0,,,,,,,1,,1,418.3,0.1735,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Europe,Electronic Arts,,rank_within_region,2.0,,,,,,,1,,1,368.63,0.1529,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Europe,Activision,,rank_within_region,3.0,,,,,,,1,,1,213.72,0.0887,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Japan,Nintendo,,rank_within_region,1.0,,,,,,,1,,1,454.99,0.3543,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Japan,Namco Bandai Games,,rank_within_region,2.0,,,,,,,1,,1,126.84,0.0988,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,Japan,Konami Digital Entertainment,,rank_within_region,3.0,,,,,,,1,,1,90.93,0.0708,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,North America,Nintendo,,rank_within_region,1.0,,,,,,,1,,1,815.75,0.1882,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,North America,Electronic Arts,,rank_within_region,2.0,,,,,,,1,,1,585.86,0.1351,,,not_applicable,Show whether publisher leadership changes across regions.
regional_publisher_leaders,region_publisher,North America,Activision,,rank_within_region,3.0,,,,,,,1,,1,426.01,0.0983,,,not_applicable,Show whether publisher leadership changes across regions.
balanced_large_publishers,publisher,Nintendo,North America,Platform,publisher_sales_rank,1.0,,,,662,696,10,1,13,4,1784.23,0.4572,0.2388,0.2188,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Electronic Arts,North America,Sports,publisher_sales_rank,2.0,,,,605,1338,19,1,13,4,1096.45,0.5343,0.4273,0.2243,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Activision,North America,Shooter,publisher_sales_rank,3.0,,,,414,966,20,1,13,4,721.06,0.5908,0.4095,0.2201,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Sony Computer Entertainment,North America,Racing,publisher_sales_rank,4.0,,,,621,682,6,1,12,4,607.27,0.4367,0.1821,0.3191,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Ubisoft,North America,Action,publisher_sales_rank,5.0,,,,571,918,19,1,13,4,473.33,0.5341,0.302,0.1948,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Take-Two Interactive,North America,Action,publisher_sales_rank,6.0,,,,201,412,17,1,12,4,399.45,0.5519,0.5285,0.2402,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,THQ,North America,Action,publisher_sales_rank,7.0,,,,406,712,15,1,13,4,340.32,0.613,0.2552,0.2215,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Konami Digital Entertainment,Japan,Sports,publisher_sales_rank,8.0,,,,634,823,23,1,12,4,278.37,0.3267,0.3526,0.2942,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Sega,North America,Sports,publisher_sales_rank,9.0,,,,477,632,21,1,12,4,270.68,0.4019,0.2648,0.1499,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Namco Bandai Games,Japan,Fighting,publisher_sales_rank,10.0,,,,774,928,23,1,13,4,253.47,0.5004,0.2417,0.196,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Microsoft Game Studios,North America,Shooter,publisher_sales_rank,11.0,,,,179,189,5,1,12,4,245.78,0.6321,0.3883,0.672,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Capcom,North America,Action,publisher_sales_rank,12.0,,,,274,376,23,1,13,4,199.81,0.3926,0.426,0.1701,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Atari,North America,Fighting,publisher_sales_rank,13.0,,,,267,347,13,1,13,4,146.46,0.6912,0.177,0.2852,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Square Enix,Japan,Role-Playing,publisher_sales_rank,14.0,,,,160,231,13,1,9,4,144.79,0.3439,0.6701,0.2057,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Warner Bros. Interactive Entertainment,North America,Action,publisher_sales_rank,15.0,,,,73,217,13,1,9,4,142.34,0.5293,0.7494,0.2122,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Disney Interactive Studios,North America,Action,publisher_sales_rank,16.0,,,,109,214,15,1,10,4,118.51,0.5944,0.4312,0.3157,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Eidos Interactive,North America,Action,publisher_sales_rank,17.0,,,,123,196,13,1,12,4,96.71,0.4948,0.6557,0.352,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,LucasArts,North America,Action,publisher_sales_rank,18.0,,,,42,89,13,1,7,4,84.91,0.5704,0.7019,0.2364,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Bethesda Softworks,North America,Role-Playing,publisher_sales_rank,19.0,,,,29,69,8,1,7,4,81.45,0.4841,0.6648,0.3062,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Midway Games,North America,Sports,publisher_sales_rank,20.0,,,,106,196,12,1,10,4,69.13,0.6524,0.2588,0.3491,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Acclaim Entertainment,North America,Sports,publisher_sales_rank,21.0,,,,119,184,11,1,12,4,64.01,0.6679,0.281,0.3015,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,SquareSoft,Japan,Role-Playing,publisher_sales_rank,22.0,,,,48,52,7,1,7,4,57.68,0.6957,0.9121,0.5584,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Vivendi Games,North America,Platform,publisher_sales_rank,23.0,,,,91,161,11,1,12,4,56.88,0.6371,0.3005,0.3351,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,505 Games,North America,Simulation,publisher_sales_rank,24.0,,,,149,192,13,1,12,4,55.75,0.5709,0.3978,0.3561,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Tecmo Koei,Japan,Action,publisher_sales_rank,25.0,,,,253,338,17,1,11,4,53.55,0.5455,0.5421,0.3541,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Codemasters,Europe,Racing,publisher_sales_rank,26.0,,,,76,150,16,1,10,4,47.65,0.6013,0.7226,0.2823,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Virgin Interactive,North America,Action,publisher_sales_rank,27.0,,,,56,62,10,1,12,4,43.9,0.4326,0.4636,0.5861,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Enix Corporation,Japan,Role-Playing,publisher_sales_rank,28.0,,,,28,30,7,1,5,4,33.74,0.9603,0.9603,0.2848,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Deep Silver,North America,Action,publisher_sales_rank,29.0,,,,72,121,11,1,13,4,25.58,0.4977,0.5203,0.3088,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,GT Interactive,North America,Action,publisher_sales_rank,30.0,,,,39,45,2,1,8,4,25.22,0.6174,0.3517,0.7629,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,D3Publisher,North America,Action,publisher_sales_rank,31.0,,,,131,183,13,1,12,4,23.99,0.4785,0.4081,0.2901,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Sony Computer Entertainment Europe,Europe,Misc,publisher_sales_rank,32.0,,,,12,15,4,1,6,4,23.88,0.3769,0.2768,0.3145,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Hudson Soft,Japan,Puzzle,publisher_sales_rank,33.0,,,,78,81,17,1,11,4,23.02,0.8345,0.2871,0.3141,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,MTV Games,North America,Misc,publisher_sales_rank,34.0,,,,13,40,6,1,1,4,18.92,0.7204,1.0,0.3552,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Universal Interactive,North America,Platform,publisher_sales_rank,35.0,,,,14,22,4,1,6,4,17.63,0.5105,0.679,0.5723,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Banpresto,Japan,Strategy,publisher_sales_rank,36.0,,,,72,73,10,1,12,4,17.41,0.9443,0.5847,0.297,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Rising Star Games,North America,Role-Playing,publisher_sales_rank,37.0,,,,79,85,10,1,11,4,17.19,0.6108,0.3333,0.4677,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Infogrames,North America,Misc,publisher_sales_rank,38.0,,,,52,61,8,1,11,4,16.17,0.6438,0.2313,0.2938,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Majesco Entertainment,North America,Sports,publisher_sales_rank,39.0,,,,81,90,10,1,12,4,15.7,0.7529,0.2338,0.3904,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Hasbro Interactive,North America,Misc,publisher_sales_rank,40.0,,,,14,16,4,1,6,3,15.21,0.7226,0.4464,0.7686,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Nippon Ichi Software,Japan,Role-Playing,publisher_sales_rank,41.0,,,,86,104,10,1,8,4,14.07,0.4122,0.7292,0.4058,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Unknown,North America,Role-Playing,publisher_sales_rank,42.0,,,,93,100,15,1,12,4,13.6,0.4096,0.2419,0.2044,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,989 Studios,North America,Sports,publisher_sales_rank,43.0,,,,14,14,1,1,3,4,13.3,0.694,0.6744,1.0,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Zoo Digital Publishing,North America,Racing,publisher_sales_rank,44.0,,,,85,104,6,1,11,4,12.89,0.7386,0.2514,0.3111,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Atlus,Japan,Role-Playing,publisher_sales_rank,45.0,,,,61,67,16,1,11,4,12.8,0.5258,0.8242,0.1727,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Level 5,Japan,Role-Playing,publisher_sales_rank,46.0,,,,24,27,6,1,7,4,12.16,0.9581,0.4679,0.7113,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Empire Interactive,North America,Racing,publisher_sales_rank,47.0,,,,34,51,9,1,10,4,11.19,0.5326,0.5147,0.5282,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,ASCII Entertainment,Japan,Sports,publisher_sales_rank,48.0,,,,19,20,6,1,7,4,10.9,0.8624,0.6505,0.5055,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,3DO,North America,Action,publisher_sales_rank,49.0,,,,30,36,5,1,9,3,10.15,0.6384,0.6177,0.5872,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
balanced_large_publishers,publisher,Crave Entertainment,North America,Misc,publisher_sales_rank,50.0,,,,48,71,12,1,12,4,9.9,0.698,0.2636,0.2333,dominant_platform_share,"Provide top publisher candidates with region, genre, and platform dependence metrics for balance screening."
