evidence_block,grain,item,item_2,item_3,rank_label,rank_value,transactions,customers,brands,reviews,revenue,gross_margin_proxy,gross_margin_proxy_rate_pct,avg_rating,transaction_share_pct,review_share_pct,notes
container_location_lag,container_location,Bottle,Sac State American River Courtyard,1,avg_sale_lag_days_rank,1.0,2625,535,19,,7715.0,4835.43,62.6757,3.0513,32.8465,,Check whether sale lag is tied to container and location cells.
container_location_lag,container_location,Bottle,Sac State Union,2,avg_sale_lag_days_rank,2.0,2717,536,21,,7987.0,5014.21,62.7796,3.0582,32.7935,,Check whether sale lag is tied to container and location cells.
container_location_lag,container_location,Can,Sac State Union,3,avg_sale_lag_days_rank,3.0,499,308,6,,1441.0,1049.02,72.7981,2.8222,32.3487,,Check whether sale lag is tied to container and location cells.
container_location_lag,container_location,Can,Sac State American River Courtyard,4,avg_sale_lag_days_rank,4.0,471,294,6,,1353.0,986.47,72.9098,2.8168,31.6603,,Check whether sale lag is tied to container and location cells.
year_lag_mix,transaction_year_lag_bucket,2016,days_31_to_180,1,lag_bucket_rank_in_year,1.0,903,411,19,,2659.0,1708.82,64.2655,3.0262,47.2071,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2016,days_8_to_30,2,lag_bucket_rank_in_year,2.0,594,344,17,,1742.0,1124.12,64.5304,3.0234,18.9579,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2016,same_week,3,lag_bucket_rank_in_year,3.0,165,133,17,,481.0,306.46,63.7131,3.0213,4.1515,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2016,sold_before_item_purchase_date,4,lag_bucket_rank_in_year,4.0,1,1,1,,3.0,1.72,57.3333,,-12.0,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2014,days_31_to_180,1,lag_bucket_rank_in_year,1.0,198,105,18,,588.0,380.11,64.6446,3.017,47.4646,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2014,days_8_to_30,2,lag_bucket_rank_in_year,2.0,118,68,17,,348.0,224.85,64.6121,3.0025,18.2119,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2014,same_week,3,lag_bucket_rank_in_year,3.0,48,36,16,,142.0,91.19,64.2183,3.0159,4.0625,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2015,days_31_to_180,1,lag_bucket_rank_in_year,1.0,2282,531,20,,6708.0,4311.87,64.2795,3.0266,47.5587,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2015,days_8_to_30,2,lag_bucket_rank_in_year,2.0,1561,509,20,,4539.0,2914.05,64.2003,3.0078,19.082,,Track whether sale-lag composition changes across transaction years.
year_lag_mix,transaction_year_lag_bucket,2015,same_week,3,lag_bucket_rank_in_year,3.0,442,300,18,,1286.0,821.94,63.9145,2.9984,3.9729,,Track whether sale-lag composition changes across transaction years.
